"s01_rs3","s02_rs3","s03_rs5","s04_rl3","s05_rl3","s06_rl5","s07_dl3","s08_dl3","s09_dl5"
557,788,616,698,701,704,687,683,711
635,630,611,749,692,703,703,700,711
572,567,812,700,702,694,692,685,797
576,557,754,696,700,695,692,712,698
557,563,640,698,682,705,710,754,489
566,552,622,695,682,695,707,674,699
587,683,640,697,682,697,697,690,698
575,553,615,693,698,710,701,704,698
611,607,695,687,676,705,703,699,695
591,660,799,697,682,700,680,685,688
668,559,669,696,719,711,712,688,705
590,580,586,686,698,705,698,693,698
666,635,571,698,696,721,704,690,697
605,663,605,700,724,699,702,703,716
575,577,663,681,693,701,698,692,701
671,553,669,686,689,695,707,698,687
572,561,603,701,682,719,710,691,706
555,597,714,640,689,711,678,675,702
885,565,626,685,696,699,699,700,701
598,661,600,698,799,699,690,699,695
673,559,606,702,689,697,682,705,696
793,563,625,689,708,704,697,680,702
668,667,615,694,688,684,695,686,702
577,610,612,693,692,697,686,686,695
560,608,610,687,698,705,689,695,693
598,610,633,676,673,682,680,680,701
607,649,629,676,688,578,695,681,692
563,577,539,697,689,709,676,682,615
629,573,566,691,693,694,697,691,695
585,585,607,686,684,701,686,689,701
642,544,669,696,681,707,709,695,696
558,568,666,689,694,572,701,691,704
569,616,686,698,694,710,642,690,698
579,611,671,729,686,698,682,688,711
944,585,577,688,575,708,810,679,698
587,615,638,814,686,704,709,691,711
559,572,736,682,719,693,690,692,724
593,571,620,696,699,702,678,682,704
577,712,655,706,694,694,724,698,708
604,722,589,701,695,706,688,680,706
598,589,633,691,683,699,705,677,708
557,559,650,704,684,706,707,684,710
607,543,558,694,700,722,688,703,706
605,573,686,692,761,711,704,689,706
597,638,629,692,703,704,698,678,701
585,654,659,675,690,725,696,687,706
660,852,533,688,680,701,704,678,700
779,608,571,675,702,692,682,691,711
599,566,649,702,677,698,697,691,686
591,607,548,694,681,686,693,691,708
600,577,652,693,693,713,729,680,704
620,567,625,670,700,695,680,698,690
551,563,633,692,683,690,699,690,696
587,636,626,689,699,691,696,687,696
585,601,624,712,681,706,706,697,705
592,571,592,697,702,705,706,691,709
576,601,531,687,678,700,704,674,698
736,574,648,678,695,702,694,684,685
583,567,552,694,685,692,680,690,683
590,575,629,700,699,708,709,695,700
596,567,537,683,687,712,680,691,690
556,554,660,701,699,702,714,683,704
588,585,615,687,695,703,710,678,705
625,579,716,703,691,700,690,695,698
584,553,677,691,731,703,678,676,699
560,552,665,686,686,705,687,681,698
684,568,666,714,697,712,680,684,694
561,600,590,695,693,700,705,689,703
555,609,655,699,684,699,697,712,708
626,553,695,690,678,701,697,710,703
590,616,710,689,697,699,690,699,697
583,621,584,688,680,695,703,682,592
564,595,591,693,679,693,679,696,703
592,579,634,696,703,701,578,700,700
592,579,528,704,704,716,697,678,715
649,690,648,703,702,704,695,685,707
626,600,522,694,689,705,695,693,695
717,612,621,695,701,702,720,679,702
558,568,763,700,720,706,689,695,697
583,579,580,685,694,708,703,694,691
644,752,573,693,676,706,693,703,703
598,588,646,683,699,710,690,683,703
608,582,801,700,693,694,692,711,705
591,572,652,691,698,704,690,695,699
624,602,653,701,711,701,711,689,688
582,566,628,683,682,695,635,705,701
586,550,552,701,706,704,709,689,690
671,632,612,683,706,700,678,701,696
588,640,893,688,690,711,733,680,712
602,572,624,695,695,705,694,699,709
611,555,763,682,717,701,678,670,710
653,619,693,693,688,700,683,687,710
579,561,626,700,703,705,683,690,700
596,654,654,694,807,703,700,697,707
568,552,637,583,695,708,690,696,707
605,573,665,794,677,690,686,687,710
198,576,801,685,693,703,699,679,715
576,588,616,673,693,703,701,696,707
616,735,598,696,681,699,687,685,694
599,647,574,685,679,694,700,682,707
614,575,798,685,694,699,680,692,701
562,568,776,704,687,689,695,705,702
568,701,602,697,705,708,698,681,695
555,558,698,696,715,701,711,704,695
618,539,618,685,710,704,678,727,704
564,563,610,700,703,721,675,692,689
603,585,679,695,694,695,697,686,704
588,635,561,684,697,697,698,684,709
567,579,638,695,684,698,687,701,695
653,610,642,716,687,707,680,686,698
587,629,604,680,682,698,692,686,704
583,555,628,698,692,705,695,698,687
780,749,649,680,685,722,720,693,701
569,568,612,692,685,693,704,693,703
559,563,578,695,706,490,681,692,703
628,586,659,695,708,748,687,685,690
603,605,634,693,696,700,692,673,708
553,611,676,692,696,688,697,693,701
573,816,618,700,690,693,701,681,703
556,593,535,706,699,701,699,699,696
559,582,698,691,721,703,697,672,704
589,583,585,696,687,695,734,686,714
595,711,536,719,687,716,704,700,707
571,1038,631,698,705,722,688,683,711
589,588,631,674,683,696,703,703,704
653,584,710,690,710,693,723,675,690
552,558,571,671,747,714,694,693,700
588,553,612,706,697,690,676,673,697
593,591,595,695,696,691,697,678,706
1007,583,559,696,697,705,679,683,710
608,561,552,682,704,695,706,676,700
644,564,596,701,625,709,700,676,706
563,548,683,698,683,697,692,689,707
620,553,647,682,701,716,677,684,709
565,622,595,692,681,708,692,706,696
608,553,614,789,695,710,701,678,691
571,545,644,698,700,717,690,691,700
584,642,608,768,688,690,705,697,689
564,762,557,694,678,692,698,692,700
588,567,661,683,698,699,713,698,708
558,543,658,686,682,700,697,683,707
728,595,601,699,687,710,699,686,706
579,595,591,679,697,708,712,705,697
584,542,645,690,690,700,698,678,698
611,588,664,679,718,695,683,673,699
670,595,723,696,690,700,793,700,700
592,680,795,686,700,700,699,707,686
610,553,655,684,675,689,698,691,710
567,574,638,683,685,705,692,706,713
645,622,616,684,690,704,698,684,728
576,567,619,683,687,696,683,687,693
561,613,590,703,690,707,687,703,697
607,532,784,689,682,702,678,693,696
573,544,702,702,715,704,701,693,690
580,566,618,699,691,688,692,687,701
671,592,520,698,710,688,690,689,686
691,561,634,681,688,694,697,683,698
579,612,532,682,694,701,707,691,723
563,589,630,691,701,687,690,684,709
585,599,652,681,689,697,708,709,703
694,550,560,696,678,707,701,684,699
572,643,581,694,704,704,679,687,702
555,600,580,693,710,808,681,685,712
615,593,623,708,695,702,705,695,703
575,560,631,696,692,709,700,692,697
593,586,636,702,709,710,703,701,698
661,591,644,706,702,687,693,695,696
557,571,566,703,702,570,673,694,711
611,555,568,692,678,708,687,754,696
607,570,637,679,694,708,717,762,703
554,651,664,705,688,701,696,692,705
567,566,758,675,687,727,692,700,709
557,571,634,697,714,804,729,675,690
585,552,715,703,681,701,702,695,697
566,570,641,673,684,690,704,688,695
761,594,621,683,692,706,675,700,689
620,610,638,697,754,696,696,682,714
578,613,647,705,683,695,691,711,697
628,590,523,687,701,697,691,694,699
636,580,564,685,697,702,690,678,690
584,543,622,680,682,705,698,692,687
696,596,543,709,687,675,697,683,694
591,584,575,693,717,703,698,699,688
607,646,638,685,695,704,689,678,697
608,847,565,699,682,709,679,682,700
591,607,716,686,700,712,722,695,700
604,551,622,686,691,706,692,687,697
584,593,664,707,689,695,725,693,708
596,612,659,675,688,698,706,687,707
548,680,661,716,699,709,694,699,703
677,586,711,696,696,703,690,700,704
594,606,605,694,700,698,698,697,709
574,575,587,687,787,701,694,686,714
602,587,574,682,710,703,687,690,704
555,608,608,688,715,711,688,689,690
585,561,623,703,687,711,704,702,696
563,585,558,685,701,703,680,719,704
573,669,554,682,691,700,700,680,713
811,582,688,705,730,705,690,684,706
614,571,631,695,689,693,699,693,702
633,641,657,705,679,699,694,691,700
653,848,636,711,758,701,705,697,697
594,563,683,705,709,716,707,676,698
706,570,641,733,699,688,628,689,703
595,557,538,713,702,693,686,687,696
608,563,644,675,696,708,704,689,697
577,554,616,695,693,695,704,687,699
603,632,678,705,704,717,705,695,699
589,582,594,710,698,702,680,693,709
562,615,673,687,695,685,707,693,698
682,565,796,700,692,709,685,674,707
593,587,667,698,695,699,693,678,697
685,554,839,679,696,702,688,691,697
608,567,563,714,726,688,694,690,704
575,576,683,696,696,694,697,687,701
600,536,597,705,695,687,701,688,694
777,596,651,683,695,688,686,696,731
563,577,587,687,686,693,706,678,699
592,692,591,674,694,704,682,687,700
728,657,673,693,690,699,696,695,698
589,552,604,685,699,688,700,688,699
624,624,556,695,705,702,691,698,697
572,581,550,692,692,699,695,689,705
571,616,581,681,744,694,730,704,699
577,601,643,698,709,707,679,697,708
599,648,616,722,724,707,695,699,706
611,552,588,703,698,697,687,693,704
577,699,539,698,692,698,692,799,751
672,715,710,691,711,698,678,692,704
656,592,639,682,678,690,686,677,701
585,547,655,682,706,706,714,690,703
606,565,585,698,686,713,717,679,695
576,600,714,703,693,713,700,690,708
649,597,722,681,698,706,703,685,702
597,585,668,694,689,692,710,686,709
598,617,581,682,688,740,683,694,698
754,580,572,698,699,700,731,685,696
561,557,674,723,684,691,686,688,688
567,629,865,658,695,684,714,680,699
647,578,580,618,688,703,714,687,700
786,610,556,696,683,714,701,679,693
604,576,691,698,694,711,697,714,703
557,693,650,686,677,697,684,690,700
599,551,660,684,723,706,678,691,693
593,616,668,701,678,721,704,689,700
601,570,723,705,699,705,687,705,700
613,578,659,685,680,693,681,703,689
683,785,578,689,695,693,690,690,706
564,568,644,714,687,697,681,688,684
688,576,702,704,694,703,722,687,693
570,644,632,680,716,700,702,676,706
637,563,562,700,702,703,689,680,706
958,636,569,744,738,726,699,679,705
570,690,633,681,692,696,678,679,767
597,566,546,684,689,694,689,686,493
778,583,721,706,665,705,757,695,703
636,689,619,713,684,704,702,689,696
649,726,654,703,693,698,534,686,690
650,551,626,687,698,691,696,727,710
556,549,651,705,691,733,703,702,694
580,603,604,691,685,725,716,683,703
571,588,595,701,705,704,681,694,692
563,628,643,682,690,707,700,699,706
667,602,580,678,682,723,693,700,710
589,566,663,684,677,712,755,703,699
707,581,726,678,707,700,695,584,712
761,661,598,727,699,705,700,680,696
564,630,543,700,703,706,705,694,694
604,556,669,688,692,688,696,692,690
596,547,660,696,694,684,678,713,716
716,583,644,701,714,698,689,701,693
677,666,868,682,695,687,708,692,724
614,571,719,686,675,700,688,714,710
566,727,690,693,684,699,686,707,705
648,766,688,678,683,710,704,690,696
571,697,647,698,689,701,679,698,697
558,571,682,680,717,697,711,568,705
669,625,670,678,715,710,693,702,693
634,590,575,692,682,693,704,692,798
556,580,573,694,704,700,702,688,722
606,584,617,676,705,701,696,707,699
551,604,626,689,684,690,680,695,709
564,545,656,700,698,726,675,696,684
572,633,687,692,715,686,687,684,700
663,627,625,683,682,703,676,698,701
604,692,673,684,694,691,583,694,696
644,670,643,699,660,699,700,694,701
600,580,636,695,715,709,696,686,693
617,577,643,693,685,699,679,702,699
570,678,547,691,683,700,695,694,705
637,620,685,677,680,697,685,737,692
601,575,671,699,703,713,693,693,722
563,589,631,683,681,716,703,612,706
650,601,654,708,685,701,697,686,699
627,565,698,693,701,709,698,690,707
662,556,603,694,677,693,729,682,697
665,565,554,550,698,757,705,679,683
631,601,539,680,680,707,694,686,594
657,548,569,684,689,694,703,688,699
556,700,657,680,683,696,696,683,701
608,571,666,705,717,702,690,674,696
630,564,714,678,689,697,730,695,723
575,585,986,697,695,711,679,674,697
680,597,680,694,693,715,526,678,713
577,597,559,685,689,693,700,693,688
648,599,600,708,697,705,705,692,703
581,579,606,708,676,705,803,694,717
602,638,634,699,675,712,706,676,702
612,653,558,693,687,707,692,676,719
569,628,605,705,692,700,739,694,706
780,603,667,703,704,693,683,676,700
587,659,671,705,698,706,688,688,697
299,562,590,678,727,696,682,691,710
603,618,629,688,692,703,701,717,702
604,649,550,685,708,712,696,703,693
599,606,594,708,694,702,730,692,714
621,588,599,701,683,704,747,695,692
577,591,549,696,683,696,708,687,691
579,570,633,702,682,718,700,694,683
655,833,628,701,699,694,697,697,716
785,565,733,681,682,684,681,677,700
581,681,670,696,704,716,710,703,713
638,654,646,691,690,708,695,699,696
629,551,680,681,678,696,715,694,709
665,619,680,689,731,690,678,688,693
575,563,674,682,703,699,752,676,796
569,576,538,702,705,714,706,688,696
572,555,536,706,697,751,700,676,708
688,556,671,693,697,711,687,677,700
569,611,734,696,682,704,692,693,700
558,581,619,686,691,711,684,680,685
557,565,636,708,696,691,704,688,711
586,648,653,706,686,688,694,562,702
643,619,694,706,640,711,698,675,701
595,565,777,688,726,712,702,698,687
599,552,651,678,677,707,690,696,694
557,570,603,693,690,708,707,690,710
677,548,637,701,689,710,686,675,709
676,596,683,700,700,708,690,677,698
562,628,732,683,683,705,698,690,704
576,597,594,696,676,690,682,694,693
602,652,629,697,685,714,696,699,694
631,586,615,676,681,698,707,688,704
654,696,583,679,626,700,698,678,699
641,640,616,676,689,702,713,706,716
577,576,575,668,691,693,685,710,700
564,671,548,687,596,698,689,685,706
579,318,639,693,685,714,681,688,704
829,591,541,691,689,701,696,679,702
628,575,704,689,687,719,690,691,705
635,553,613,696,686,689,684,705,695
593,586,539,703,681,687,676,683,726
595,574,694,694,691,722,701,678,689
561,578,670,709,704,689,711,683,711
554,644,639,702,696,719,689,680,685
614,647,560,697,683,701,705,688,697
567,617,610,696,695,725,698,711,700
558,586,675,702,695,697,682,698,698
558,580,737,698,685,694,699,678,692
590,571,693,711,696,689,699,701,699
594,560,620,677,700,700,704,698,697
593,682,554,706,712,709,691,681,692
673,580,716,685,687,695,684,681,712
575,646,617,701,700,702,691,690,715
652,596,685,678,691,702,702,695,701
630,612,541,678,680,708,677,688,701
615,625,594,682,695,695,699,671,696
604,797,670,686,680,696,694,681,696
629,651,504,695,694,699,677,691,489
619,670,629,684,698,691,702,696,699
822,610,612,685,686,712,701,690,704
676,604,625,680,693,700,693,685,715
653,544,568,683,681,704,689,684,710
582,611,692,689,700,692,678,691,693
599,623,955,679,692,741,695,694,701
606,596,562,700,706,693,698,695,705
562,598,631,684,679,689,680,685,702
660,643,660,691,738,696,678,703,711
583,604,651,683,690,591,679,691,692
561,576,711,680,683,694,706,688,706
577,590,643,673,680,727,699,689,708
581,577,800,718,741,700,683,707,695
587,575,569,704,695,709,689,688,700
628,551,614,749,680,693,684,674,714
609,548,640,700,586,702,679,706,710
651,567,664,693,679,711,693,688,713
623,562,625,687,683,698,696,716,702
584,593,544,686,689,700,700,682,705
629,569,588,695,684,711,695,679,697
583,613,659,686,738,701,676,676,704
664,694,623,688,712,721,682,686,697
583,580,619,694,691,695,709,694,704
560,792,536,683,683,696,675,697,695
641,561,584,768,708,706,684,688,706
598,610,636,698,690,709,688,742,777
566,600,623,689,693,694,695,687,697
708,667,612,678,689,699,679,677,700
555,565,536,697,703,709,706,721,694
634,563,551,700,704,691,697,683,699
567,580,584,682,696,697,693,696,710
620,611,646,724,702,703,678,695,698
613,598,671,697,721,591,687,716,695
736,571,584,679,684,695,699,678,692
553,591,654,690,695,695,681,690,698
688,713,545,705,681,702,683,740,694
558,553,598,695,702,709,691,696,712
595,574,666,688,702,715,700,692,702
697,631,889,690,681,707,695,698,697
734,638,550,704,690,699,704,710,704
643,608,598,700,727,706,696,688,701
744,601,693,703,683,702,682,693,694
556,579,739,675,706,679,688,682,710
564,586,570,685,762,702,706,697,704
572,856,641,708,696,697,682,690,710
563,566,669,688,694,709,683,678,685
304,676,644,685,677,692,703,704,721
564,583,655,693,682,688,704,685,705
598,595,537,695,714,711,696,699,706
561,649,682,694,695,697,676,679,709
557,717,640,685,688,711,705,696,704
593,554,667,745,690,705,701,681,701
638,609,746,680,682,694,687,686,701
588,575,694,710,706,721,699,702,698
561,573,624,692,699,712,696,697,704
550,661,562,683,697,688,693,695,697
565,570,656,694,695,699,677,687,710
646,613,594,681,687,686,683,679,724
644,594,706,696,691,711,695,695,690
674,581,567,677,704,713,696,692,700
600,593,559,694,693,716,677,691,723
1093,547,651,677,687,704,689,696,691
590,631,626,692,731,710,682,686,691
595,601,645,696,676,706,684,703,706
602,617,605,683,698,690,691,695,706
578,700,647,698,682,650,681,699,712
577,561,604,699,682,717,687,689,687
572,574,623,687,700,706,694,700,692
644,674,672,708,693,696,709,700,714
631,595,632,687,697,697,702,675,711
616,561,602,681,718,700,683,708,698
603,582,695,692,684,707,703,694,696
583,633,534,696,698,706,710,696,697
586,587,624,716,712,720,686,697,704
671,640,691,669,686,717,701,685,697
683,585,602,694,702,699,689,690,702
640,558,586,708,701,709,684,698,704
637,566,603,728,712,696,699,705,706
565,793,589,703,701,757,679,696,489
565,571,651,720,690,697,689,703,686
586,629,697,761,716,699,684,674,712
566,558,698,679,693,702,700,697,689
615,636,651,687,696,728,704,691,724
622,646,540,691,709,697,706,692,688
635,607,535,687,681,700,710,697,706
579,606,667,704,690,706,702,677,706
578,551,606,693,698,693,697,700,713
585,610,638,689,699,705,687,686,737
589,590,693,707,684,607,678,697,713
564,589,588,700,694,698,694,680,710
566,555,576,716,679,701,693,709,705
700,629,733,694,678,695,703,698,698
575,582,717,694,695,712,693,680,689
598,603,572,684,681,713,699,686,698
558,688,530,695,706,701,724,680,695
639,816,772,732,702,701,698,682,703
640,750,637,702,695,699,707,701,710
606,564,680,699,688,695,705,674,706
745,683,780,683,683,710,704,680,705
653,624,701,699,778,704,689,690,768
588,604,593,696,694,697,693,705,712
607,595,573,687,709,710,725,680,700
596,583,633,709,705,694,701,691,705
644,640,555,688,708,704,682,692,750
626,551,1019,696,689,703,647,693,701
577,681,650,688,684,696,703,693,689
930,636,611,707,730,703,693,684,698
844,603,631,691,694,703,686,692,698
601,574,642,689,698,722,697,692,697
